tr-66	what is the earliest flight from memphis to cincinnati on june thirtieth	0
tr-67	show me the nonstop flights from dallas to houston	0
tr-68	show me economy fares from dallas to baltimore	1
tr-69	i would like a flight on continental airlines on august twentieth from washington to pittsburgh	0
tr-70	do you have a flight on wednesday from denver to washington dc nonstop	0
tr-71	what is ewr	7
tr-72	i want to fly boston to san francisco	0
tr-73	what flight leaves dallas for atlanta on august twenty seventh in the evening	0
tr-74	wednesday morning flights between baltimore and newark	0
tr-75	show me flights from dallas to pittsburgh	0
tr-76	what flights are there arriving in chicago on continental after 11 pm	0
tr-77	what is the lowest cost fare that delta has between boston and san francisco	1
tr-78	i'd like to go from boston to san francisco	0
tr-79	round trip air fares from pittsburgh to philadelphia less than 1000 dollars	1
tr-80	does any airline have a jet flight between pittsburgh and baltimore	2
tr-81	what is mco	7
tr-82	show me the flights from newark new jersey to ontario international next saturday	0
tr-83	i want to fly from dallas fort worth to philadelphia	0
tr-84	show me flights between new york city and las vegas	0
tr-85	how long does it take to get from atlanta airport into the city of atlanta	9
tr-86	show me all first class prices from dallas to baltimore	1
tr-87	is there a flight between san francisco and boston with a stopover in dallas fort worth	0
tr-88	show me ground transportation information for san francisco	3
tr-89	need an inexpensive flight from baltimore to san francisco	0
tr-90	find the earliest flight from boston to oakland that serves breakfast	0
tr-91	i'd like to fly from philadelphia to dallas to san francisco	0
tr-92	show me all the direct flights from atlanta to baltimore	0
tr-93	latest flight from houston to san jose	0
tr-94	what're the flights from new york city to las vegas that arrive on a sunday	0
tr-95	i would like to fly united airlines from washington dc to denver colorado	0
tr-96	okay i need to see economy flights on united between dallas and baltimore	0
tr-97	please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast	0
tr-98	i need information for flights leaving baltimore and arriving in atlanta	0
tr-99	show me all flights from san francisco to pittsburgh which arrive in pittsburgh before 9 o'clock am tomorrow	0
tr-100	show me the fares from dallas to san francisco	1
tr-101	please give me flights available from baltimore to philadelphia	0
tr-102	what are the flights on january first 1992 from boston to san francisco	0
tr-103	flights from denver to baltimore between 10 am and 2 pm	0
tr-104	what ground transportation is there in atlanta	3
tr-105	list nonstop flights from baltimore washington to oakland that arrive between 445 and 515 pm	0
tr-106	show flights from baltimore to san francisco between 6 pm and 8 pm on friday	0
tr-107	i want to fly from denver to san francisco	0
tr-108	coach fares only weekdays for denver to boston	1
tr-109	what are the coach fares for flights from newark to la leaving after 3 pm	1
tr-110	from philadelphia to toronto	0
tr-111	i would like a nonstop flight from philadelphia to pittsburgh	0
tr-112	what are my choices of flights leaving early afternoon from minneapolis to indianapolis	0
tr-113	what is the cheapest flight flying from boston to atlanta before 8	0
tr-114	list possible round trip daily flights between boston and oakland	0
tr-115	please give me round trip fares from baltimore to philadelphia	1
tr-116	find a flight from long beach to st. louis stopping in dallas	0
tr-117	please list the flights from st. paul to kansas city on friday night that serve meals	0
tr-118	what is lowest cost air fare available for a flight from dallas to baltimore arriving on july fourth	1
tr-119	can you show me the flights from baltimore to dallas	0
tr-120	i need flight information on saturday for a flight from philadelphia to dallas	0
tr-121	show me the flights from denver that go to pittsburgh and then atlanta	0
tr-122	what is the earliest flight you have leaving boston heading to philadelphia	0
tr-123	what are the least expensive flights from denver to atlanta	0
tr-124	what kind of ground transportation is there once i get to dallas	3
tr-125	show me the flights that go from atlanta to washington on thursday mornings	0
tr-126	find a flight on delta from philadelphia to san francisco	0
tr-127	do you have any flights from boston to dallas fort worth that stop over in philadelphia	0
tr-128	what is ff	7
tr-129	show all nonstop flights from boston to san francisco	0
tr-130	what kind of ground transportation is available in denver	3
tr-131	i would like to travel from indianapolis to houston	0
tr-132	find travel arrangements for a round trip flight from boston to pittsburgh	0
tr-133	please list the tuesday flights from atlanta to st. louis	0
tr-134	show me all flights from atlanta to san francisco	0
tr-135	what is the cheapest fare i can get from dallas to denver	1
tr-136	what is the latest flight from salt lake city to st. petersburg	0
tr-137	chicago to san francisco on continental	0
tr-138	could you show me all the flights from oakland to salt lake city	0
tr-139	what cities are served by canadian airlines international	5
tr-140	san francisco to philadelphia please	0
tr-141	flights from nashville to seattle	0
tr-142	what flights are available friday afternoon from philadelphia to oakland california	0
tr-143	tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm	0
tr-144	what kinds of ground transportation is available in dallas fort worth	3
tr-145	requesting flight information from boston to denver on wednesday	0
tr-146	can you list all flights departing from toronto and landing in san diego with a stopover in denver	0
tr-147	all flights from denver to pittsburgh leaving after 6 pm and before 7 pm	0
tr-148	list flights from phoenix to detroit on wednesday	0
tr-149	what is the distance between pittsburgh airport and downtown pittsburgh	9
tr-150	show me the flights from love field to any other airport	0
tr-151	find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight	0
tr-152	list all flights from washington dc to tampa florida	0
tr-153	can you tell me the cheapest one way fare from boston to san francisco	1
tr-154	what airlines are there	2
tr-155	i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm it must be a nonstop flight	0
tr-156	is there an airline that advertises having more flights than any other airline	2
tr-157	phoenix to denver	0
tr-158	what is the lowest fare from denver to atlanta	1
tr-159	all flights from boston to washington dc on november eleventh	0
tr-160	flight from nashville to cleveland	0
tr-161	i would like to see the flights from baltimore to philadelphia please	0
tr-162	i want a flight on twa from boston to denver	0
tr-163	can you list flights from boston to washington with the lowest one way fares that leave on saturday	0
tr-164	give me flights that arrive in baltimore from atlanta denver and pittsburgh	0
tr-165	all flights leaving washington dc to san francisco that are first class	0
tr-166	i need a flight from baltimore to seattle	0
tr-167	what are the ground transportation services in philadelphia	3
tr-168	what does fare code qo mean	7
tr-169	ground transportation washington	3
tr-170	show me the latest flight to love field	0
tr-171	what airlines fly between boston and atlanta	2
tr-172	what is american's last flight from boston to washington dc on july twenty first	0
tr-173	show flights from boston to denver on wednesday morning	0
tr-174	show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon	0
tr-175	list all daily flights between boston and oakland and between oakland and boston using delta airlines	0
tr-176	i need a flight from ontario to los angeles on a thursday	0
tr-177	what are the fares from dallas to san francisco on flight dl 217	1
tr-178	what are the flights from montreal to chicago	0
tr-179	list daily flights of united airline from denver to baltimore with first class service	0
tr-180	is there ground transportation from the atlanta airport to downtown atlanta	3
tr-181	please show me early morning flights from atlanta to philadelphia on wednesday	0
tr-182	what flights from baltimore to san francisco arrive before 8 pm in san francisco	0
tr-183	okay could you get me a round trip ticket from indianapolis to kansas city	1
tr-184	show me the flights from miami to denver	0
tr-185	what is the earliest flight flying from pittsburgh to atlanta on july fifth	0
tr-186	find a flight between denver and oakland the flight should leave in the afternoon and arrive near 5 pm the flight should also be nonstop	0
tr-187	what ground transportation is available in newark	3
tr-188	i want a flight from philadelphia to dallas with a stop in atlanta	0
tr-189	i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines	0
tr-190	when is the first flight leaving from oakland to boston	0
tr-191	flights from phoenix to las vegas	0
tr-192	tell me about flights leaving from atlanta and going to charlotte north carolina next monday i need to know about flights that arrive in charlotte between 415 and 530 pm	0
tr-193	show me delta flights from dallas to denver	0
tr-194	in denver what kind of ground transportation is there from the airport to downtown	3
tr-195	give me a flight from philadelphia to denver on sunday	0
tr-196	show me all fares between philadelphia and san francisco that are less than 200 dollars one way	1
tr-197	explain meal codes sd d	7
tr-198	i want the flights from denver to pittsburgh	0
tr-199	what are all flights from boston to denver	0
tr-200	show me the cheapest fare from dallas to baltimore	1
tr-201	i'm trying to fly from denver to boston and i want a flight that serves a meal	0
tr-202	what's the cheapest fare from san francisco to baltimore	1
tr-203	list the round trip flights from st. paul to san jose	0
tr-204	what's the earliest flight i can get between boston and dallas	0
tr-205	i'd like to know what type of plane flies from boston to dallas fort worth after 530	8
tr-206	could you please show me all the weekday flights between denver and dallas	0
tr-207	i'd like to fly from columbus to nashville tomorrow morning	0
tr-208	which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers	0
tr-209	show me all flights from new york to miami leaving on a tuesday and show me all flights from miami to new york leaving on sunday	0
tr-210	list the takeoffs and landings at general mitchell international	0
tr-211	can you give me a list of the flights from atlanta to boston	0
tr-212	show me the first class fares from baltimore to dallas	1
tr-213	flight information from denver to san francisco	0
tr-214	can you tell me how to get from the airport in philadelphia to downtown	0
tr-215	flights from baltimore to philadelphia please	0
tr-216	show me the flights from los angeles to pittsburgh which arrive at pittsburgh on monday	0
tr-217	what are the flights dallas to boston on monday morning	0
tr-218	i'd like to book an flight on american airlines from boston to san francisco with one stop in pittsburgh	0
tr-219	shortest flight from ontario california to orlando florida	0
tr-220	flights between new york and miami	0
tr-221	show me city served both by nationair and canadian airlines international	5
tr-222	what flights go from pittsburgh to newark after 823 in the morning	0
tr-223	show me all flights from san francisco to la guardia nonstop	0
tr-224	list all daily flights between boston and oakland as well as boston and oakland using american airline	0
tr-225	show me about the ground transportation in boston	3
tr-226	please tell me how many nonstop flights there are from boston to atlanta	4
tr-227	list the flights from philadelphia to dallas on american airlines	0
tr-228	show me the fares for delta flights from dallas to san francisco	1
tr-229	what type of aircraft are used on flights from cleveland to dallas that leave before noon	8
tr-230	do you have a night flight from washington to boston on august twenty seventh	0
tr-231	what nonstop flights are available from oakland to pittsburgh	0
tr-232	are there any flights next monday morning from pittsburgh to san francisco	0
tr-233	please show me the return flights from miami to new york	0
tr-234	ground transportation in baltimore	3
tr-235	show me flights from denver to atlanta on june sixteenth	0
tr-236	show me the cheapest flights from san francisco to boston	0
tr-237	what are the rental car rates in san francisco	10
tr-238	explain fare code qx	7
tr-239	i would like to fly from pittsburgh to san francisco	0
tr-240	i'm trying to find a flight from columbus to phoenix through cincinnati	0
tr-241	show me the flights from salt lake city to st. petersburg on wednesday	0
tr-242	show me all ground transportation in washington dc	3
tr-243	i'd like a ticket from denver to atlanta with a stopover in pittsburgh is this possible	1
tr-244	show me the airlines that fly from san francisco to boston	2
tr-245	do you have a flight from atlanta to baltimore nonstop on a boeing 757 arriving baltimore around 7 pm	0
tr-246	show me flights available from atlanta to baltimore leaving on monday morning	0
tr-247	can you list all flights from toronto to san diego	0
tr-248	please give me direct morning flights from pittsburgh to atlanta	0
tr-249	is there limousine service available at baltimore airport	3
tr-250	show me the flights from toronto to salt lake city which leave toronto after 6 pm	0
tr-251	can i get a rental car in dallas	3
tr-252	i need a listing of flights from new york city to montreal canada departing thursday in the morning	0
tr-253	i'd like to find the cheapest one way fare from baltimore to denver	1
tr-254	show me flights from baltimore to philadelphia please	0
tr-255	how much does the american airlines flight 71 from dallas to san francisco cost	1
tr-256	what is the earliest flight arriving in charlotte from st. louis on friday	0
tr-257	show me the cheapest flights round trip from new york to san jose	0
tr-258	first class round trip airfare from indianapolis to memphis	1
tr-259	tell me about ground transportation at san francisco	3
tr-260	show flights from denver to oakland that arrive after 12 o'clock	0
tr-261	please list the flights from dallas fort worth to dc baltimore on july twenty third	0
tr-262	i want to fly from philadelphia to dallas to san francisco on monday july eighth	0
tr-263	how many nonstop flights going from dallas to oakland july twenty seventh	4
tr-264	show me the flight with the smallest seating capacity which leaves pittsburgh and arrives in baltimore on june fourteenth	0
tr-265	flight from long beach to columbus on twenty seventh	0
tr-266	what are the classes of service for continental airlines	0
tr-267	what is the earliest flight from boston to bwi that serves a snack	0
tr-268	show me flights from washington dc to san francisco with a stopover in denver	0
tr-269	what airlines flies out of atlanta	2
tr-270	list flights from houston to memphis june twenty ninth	0
tr-271	i need a late flight from san francisco to boston on wednesday	0
tr-272	what type of aircraft leaves from boston to washington dc at 9 am	8
tr-273	flights from baltimore to san francisco	0
tr-274	show me all flights that arrive in philadelphia from baltimore denver or pittsburgh	0
tr-275	i'm looking for flights from pittsburgh to philadelphia leaving before 9 am	0
tr-276	what is the distance from boston airport to boston	9
tr-277	i'd like the cheapest one way fare from boston to atlanta please	1
tr-278	show me flights between new york city and las vegas on sunday	0
tr-279	what is the cheapest one way fare from boston to baltimore	1
tr-280	weekday flights from san francisco to denver	0
tr-281	show me the nonstop flights from nashville to st. louis	0
tr-282	i'd like to find a flight from miami florida to las vegas nevada that would arrive before 4 pm on sunday	0
tr-283	show me the lowest price from dallas to baltimore	0
tr-284	i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth	0
tr-285	how many flights are there between san francisco and philadelphia on august eighteenth	4
tr-286	please list all available flights from oakland california to philadelphia on wednesday	0
tr-287	how much is a first class ticket from baltimore to san francisco	1
tr-288	list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday	0
tr-289	show me the latest flight from las vegas to denver	0
tr-290	i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday	0
tr-291	i need to fly from kansas city to chicago leaving next wednesday and returning the following day	0
tr-292	i need a flight from st. petersburg to miami for thursday	0
tr-293	list the cheapest one way flight from miami florida to charlotte north carolina	0
tr-294	are there any flights on us air from pittsburgh to atlanta on wednesday	0
tr-295	what is the least expensive flight from atlanta to boston	0
tr-296	what are the flights from orlando to kansas city	0
tr-297	show me the flights from baltimore to dallas	0
tr-298	show first flight from boston to philadelphia	0
tr-299	i would like the earliest morning flight from atlanta to philadelphia on wednesday morning	0
tr-300	list types of aircraft that fly between boston and san francisco	8
tr-301	i want to fly from boston to san francisco	0
tr-302	first flights from pittsburgh to atlanta on a thursday	0
tr-303	please list the friday night flights from st. paul to kansas city	0
tr-304	what are the seating capacities of planes between pittsburgh and baltimore	11
tr-305	i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm	0
tr-306	information on ground transportation from airport to downtown boston	3
tr-307	what flights go from newark to boston after 5 pm	0
tr-308	what flights go from boston to pittsburgh after 6 o'clock next tuesday	0
tr-309	i want to fly from boston to baltimore	0
tr-310	i'd like flights on american from philadelphia to dallas arriving before 1145 am	0
tr-311	what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth	0
tr-312	what flights are available from atlanta to oakland with one way economy fares	0
tr-313	what planes does united use	8
tr-314	show me the flights from denver to las vegas	0
tr-315	list the flights between san jose and houston	0
tr-316	find me flights that are nonstop between boston and dallas	0
tr-317	find the cheapest one way fare from boston to oakland	1
tr-318	i'd like a flight tomorrow from san diego to toronto	0
tr-319	what are the flights from kansas city to burbank on saturday may twenty two on america west	0
tr-320	show me the flights from philadelphia to baltimore	0
tr-321	what are the early weekday flights from san francisco to pittsburgh	0
tr-322	flights from indianapolis to seattle washington	0
tr-323	flights from atlanta to washington dc on thursday morning	0
tr-324	flights from phoenix to las vegas	0
tr-325	now show me the flights from denver to philadelphia on a saturday	0
tr-326	please give me the prices for all flights from philadelphia to denver airport next sunday	1
tr-327	show me the flights from baltimore to boston	0
tr-328	on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555	0
tr-329	what flights from burbank to milwaukee leave burbank tomorrow	0
tr-330	show all airlines flying from pittsburgh to san francisco	2
tr-331	is there ground transportation from the milwaukee airport to the downtown area	3
tr-332	i want to fly from atlanta to philadelphia nonstop	0
tr-333	what is the cheapest flight from washington to san francisco on friday	0
tr-334	could you give me the schedule of flights for american and delta to dfw on august fifteenth	12
tr-335	what is the cost for these flights from baltimore to philadelphia	1
tr-336	i want to travel from philadelphia to san francisco with a stopover in dallas	0
tr-337	show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm	0
tr-338	show me all flights from pittsburgh to dallas	0
tr-339	dallas to san francisco leaving after 4 in the afternoon please	0
tr-340	i'm trying to make a connection between denver and san francisco does delta airline fly between those two	0
tr-341	is there a flight around 3 pm from charlotte to minneapolis	0
tr-342	flights from long beach to nashville	0
tr-343	what is the cheapest flight from long beach to memphis	0
tr-344	show me all the flights from boston to denver that serve lunch	0
tr-345	what is the latest flight leaving newark for los angeles wednesday	0
tr-346	flight from philadelphia to dallas arriving before 4 pm on saturday	0
tr-347	what is fare code f	7
tr-348	how many fare codes belong to economy class	4
tr-349	show me the cheapest round trip fare from baltimore to dallas	1
tr-350	which northwest flights stop in denver before noon	0
tr-351	what are the most expensive first class tickets between atlanta and dallas	1
tr-352	fly from denver to philadelphia on continental	0
tr-353	give me nonstop flights from new york city to las vegas	0
tr-354	what is the cheapest fare one way between pittsburgh and denver	1
tr-355	list daily flights from oakland to boston using continental airlines	0
tr-356	what is the earliest flight that i can get from bwi to boston logan	0
tr-357	what northwest airline flights leave denver before noon	0
tr-358	list the nonstop flights from denver to washington dc	0
tr-359	i would like a nonstop flight between pittsburgh and philadelphia leaving in the afternoon and arriving in the vicinity of 5 pm	0
tr-360	show me the flights from pittsburgh to baltimore	0
tr-361	do i get a meal on the atlanta to bwi flight eastern 210	13
tr-362	is there an atlanta flight to denver connecting	0
tr-363	what is the cheapest one way ticket from denver to pittsburgh	1
tr-364	i want to go between boston and washington early in the morning	0
tr-365	what are the flights from boston to san francisco	0
tr-366	what's the last flight leaving from pittsburgh to oakland	0
tr-367	all round trip flights between new york and miami that are first class	0
tr-368	show me the flights from boston to pittsburgh on wednesdays and thursdays	0
tr-369	what are the flights on january first 1992 from boston to san francisco	0
tr-370	i'd like to have flight from denver to pittsburgh	0
tr-371	show me all flights arriving to denver from oakland	0
tr-372	give me the flights from milwaukee to st. louis leaving sunday morning	0
tr-373	yes what flights will be used on july seventh in the morning from atlanta to boston	0
tr-374	show me the flights from new york to los angeles with stop in milwaukee	0
tr-375	show me flights from pittsburgh to san francisco	0
tr-376	round trip houston to las vegas nonstop	0
tr-377	what is the earliest flight from ontario to memphis	0
tr-378	what's the lowest round trip fare from dallas to atlanta	1
tr-379	what flights are available from denver to philadelphia on wednesday	0
tr-380	show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday	2
tr-381	please show me all the flights from indianapolis to san diego tomorrow	0
tr-382	all flights and fares from denver to pittsburgh on us air number 1039 on a thursday	6
tr-383	list least expensive flight from dallas to baltimore	0
tr-384	give me the flights from pittsburgh to los angeles thursday evening	0
tr-385	how much is a first class ticket from washington to san francisco leaving on friday	1
tr-386	give me the least expensive first class round trip ticket on us air from cleveland to miami	1
tr-387	okay i need to get a flight from houston to seattle	0
tr-388	what are the flights from kansas city to burbank on saturday may twenty two on southwest	0
tr-389	please list the flight times from newark to boston	12
tr-390	all flights from boston to washington	0
tr-391	show me fares less than 400 dollars for flights from dallas to baltimore	1
tr-392	a first class flight to san francisco on american airlines tuesday next week	0
tr-393	show all flights between san francisco and philadelphia for september fifteenth	0
tr-394	what is the earliest american airlines flight leaving philadelphia for dallas	0
tr-395	i want all flights from atlanta to washington dc on thursday	0
tr-396	what is the earliest flight from boston to philadelphia	0
tr-397	show me the flights from baltimore to atlanta	0
tr-398	i need to fly from washington to san francisco but i'd like to stop over at dallas can you tell me a schedule of flights that will do that	0
tr-399	i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city	0
tr-400	is there an airport limousine at the atlanta airport	3
tr-401	please list the morning flights from kansas city to atlanta	0
tr-402	from denver to baltimore	0
tr-403	what's the cheapest one way flight from denver to pittsburgh	0
tr-404	show me one way flights from milwaukee to orlando leaving on wednesday morning	0
tr-405	what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental	0
tr-406	how many cities are served by continental with first class flights	4
tr-407	eastern flight 825 from atlanta to denver leaving at 555 what type of aircraft is used on that flight	0
tr-408	show me the flights leaving from love field	0
tr-409	what's the next smallest plane after a turboprop	8
tr-410	give me the flights from baltimore to pittsburgh	0
tr-411	information on american airline flights from washington to philadelphia early morning times of flight	0
tr-412	show me flights from baltimore to philadelphia	0
tr-413	on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used	0
tr-414	i'd like the earliest flight information from boston to san francisco with a meal	0
tr-415	which airlines have first class flights today	2
tr-416	show me ground transportation information for pittsburgh	3
tr-417	i want to fly from detroit to st. petersburg on northwest airlines and leave around 9 am tell me what aircraft are used by this flight and tell me the flight number	14
tr-418	show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday	0
tr-419	information on flights from pittsburgh to philadelphia	0
tr-420	show me all flights from philadelphia to san francisco with one stop in dallas	0
tr-421	show me flights from denver to dc on wednesday	0
tr-422	can you list all round trip flights from orlando to kansas city and then to minneapolis	0
tr-423	show me the flights from love field	0
tr-424	i want a nonstop flight from indianapolis to toronto that leaves thursday morning	0
tr-425	show flights from denver to oakland arriving between 12 and 1 o'clock	0
tr-426	what are the nonstop flights from kansas city to burbank arriving on saturday may twenty two	0
tr-427	show me the cheapest round trip fares from san francisco to salt lake city	1
tr-428	also show me flights from san francisco to pittsburgh on tuesday	0
tr-429	what is the cheapest one way fare from san francisco to boston on wednesday august twenty first	1
tr-430	show me all flights from san francisco to new york nonstop	0
tr-431	we're going from denver to san francisco	0
tr-432	show me the flights from miami to san diego with one stop in denver	0
tr-433	nonstop or connecting flights from seattle to boston	0
tr-434	show me flights from denver to boston on tuesday	0
tr-435	what is the smallest aircraft available to fly on from pittsburgh to baltimore	8
tr-436	show me flights from pittsburgh to dc	0
tr-437	show me all flights from phoenix to milwaukee on wednesday	0
tr-438	what are the flights from las vegas to burbank on saturday may twenty two	0
tr-439	what's the first flight from boston to san francisco	0
tr-440	show me all flights from new york to miami leaving on a tuesday and returning on sunday	0
tr-441	please list all flights between boston and san francisco nonstop	0
tr-442	show me the flights from denver to westchester county	0
tr-443	what is the seating capacity of the various airplanes that united airlines uses	11
tr-444	show me the flights from westchester county to cincinnati	0
tr-445	what is the least expensive one way fare from boston to pittsburgh	1
tr-446	what airlines fly from boston to san francisco	2
tr-447	what does code yn mean	7
tr-448	what flights do you have from baltimore to san francisco	0
tr-449	is there transportation from the atlanta airport to downtown atlanta	3
tr-450	is there a meal on delta flight 852 from san francisco to dallas fort worth	13
tr-451	show me the airfare from pittsburgh to san francisco	1
tr-452	give me flights from pittsburgh to baltimore	0
tr-453	what is the last flight from dallas to boston	0
tr-454	what flights go from philadelphia to san francisco with a stopover in dallas	0
tr-455	please give me ground transportation information for denver	3
tr-456	what ground transport is available in charlotte	3
tr-457	what are the flights available between 10 am and 3 pm between pittsburgh and fort worth	0
tr-458	please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon	8
tr-459	american flights from san francisco please	0
tr-460	show me the flights from philadelphia to atlanta	0
tr-461	display all fare codes	1
tr-462	round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars	1
tr-463	show me the flights next tuesday between philadelphia and san francisco	0
tr-464	i would like to fly to denver for under 500 dollars please show me the airfares between pittsburgh and denver	0
tr-465	what is as	7
tr-466	can you list all the airlines that have flights from boston to san francisco	2
tr-467	how can i get from boston to atlanta and back in the same day and have the most hours on the ground in atlanta	0
tr-468	show me the flights leaving charlotte to atlanta around 7 pm next tuesday	0
tr-469	i now need a flight from san jose to houston leaving on sunday the fourth	0
tr-470	i'd like information on boston to washington	0
tr-471	what ground transportation is available in pittsburgh	3
tr-472	which airlines fly from boston to washington dc	2
tr-473	show me the flights from baltimore to boston	0
tr-474	what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm	0
tr-475	show me the flights out of love field	0
tr-476	i need a flight from newark to los angeles leaving tomorrow evening	0
tr-477	flights from montreal	0
tr-478	what pm flights are available from philadelphia to pittsburgh	0
tr-479	show me flights from denver to philadelphia	0
tr-480	i'd like flight information between boston and washington september third	0
tr-481	i'd like to fly from minneapolis to long beach two days from today in the early morning	0
tr-482	how many fares are there one way from tacoma to montreal	4
tr-483	show me the flights from atlanta to boston	0
tr-484	list all the landings at general mitchell international	0
tr-485	which northwest and united flights go through denver before noon	0
tr-486	round trip fares from baltimore to philadelphia under 1000 dollars	1
tr-487	morning flight from dallas to atlanta	0
tr-488	what is fare code fn	7
tr-489	i would like a flight from pittsburgh to san francisco on august twentieth	0
tr-490	what are my meal options from boston to denver	13
tr-491	i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights	0
tr-492	show me all flights from pittsburgh which leave tomorrow and arrive in boston	0
tr-493	flights from indianapolis to seattle	0
